time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-06-10,28.0,26.0,31.0,18.8,,92.0,10.2,,1005.3,
2024-06-11,30.3,28.0,35.0,0.8,,107.0,11.0,,1004.8,
2024-06-12,31.5,28.0,35.0,1.0,,88.0,7.0,,1003.8,
2024-06-13,33.0,29.0,37.0,0.0,,163.0,6.7,,1000.8,
2024-06-14,33.4,30.0,37.0,0.5,,206.0,8.7,,999.4,
2024-06-15,31.2,29.0,34.0,1.3,,30.0,8.1,,1001.0,
2024-06-16,31.4,27.0,36.0,0.9,,61.0,10.1,,1002.0,
2024-06-17,30.5,26.0,37.0,24.2,,72.0,10.2,,1001.1,
2024-06-18,29.7,26.0,35.0,0.2,,59.0,11.0,,1000.7,
2024-06-19,31.2,24.0,38.0,12.5,,87.0,11.5,,1000.1,
2024-06-20,30.8,26.0,36.0,0.0,,95.0,8.6,,1000.3,
2024-06-21,30.8,29.0,35.0,0.0,,97.0,12.1,,1001.3,
2024-06-22,31.4,29.0,34.0,0.6,,122.0,15.0,,1002.7,
2024-06-23,30.8,28.0,35.0,8.5,,101.0,10.3,,1003.0,
2024-06-24,28.8,27.0,32.0,31.8,,93.0,8.6,,1002.9,
2024-06-25,27.7,26.0,31.0,16.5,,73.0,10.3,,1002.9,
2024-06-26,27.9,26.0,30.0,18.2,,77.0,11.7,,1007.7,
2024-06-27,28.6,25.0,33.0,13.4,,91.0,11.0,,1008.6,
2024-06-28,30.1,28.0,33.0,0.5,,127.0,16.0,,1005.7,
2024-06-29,31.4,29.0,36.0,0.0,,127.0,11.3,,1003.3,
2024-06-30,32.1,28.0,36.0,0.0,,151.0,10.1,,1001.9,
2024-07-01,32.5,30.0,35.0,0.0,,174.0,10.5,,1000.0,
2024-07-02,29.1,27.0,31.0,11.8,,70.0,10.8,,1001.8,
2024-07-03,27.3,26.0,29.0,16.6,,63.0,8.1,,1006.3,
2024-07-04,29.8,27.0,33.0,2.7,,126.0,12.5,,1008.5,
2024-07-05,29.8,26.0,35.0,0.4,,116.0,13.6,,1006.0,
2024-07-06,30.4,27.0,33.0,0.2,,117.0,13.8,,1005.3,
2024-07-07,31.2,28.0,35.0,1.1,,139.0,14.9,,1006.0,
2024-07-08,31.2,27.0,35.0,0.0,,131.0,15.3,,1005.1,
2024-07-09,30.8,28.0,35.0,0.0,,115.0,14.3,,1004.6,
2024-07-10,29.3,26.0,32.0,4.6,,91.0,10.1,,1004.7,
2024-07-11,30.5,26.0,36.0,0.0,,94.0,10.9,,1002.8,
2024-07-12,31.4,28.0,36.0,0.6,,131.0,11.9,,1001.1,
2024-07-13,31.7,28.0,36.0,9.6,,113.0,16.8,,1000.9,
2024-07-14,29.8,26.0,33.0,4.6,,96.0,12.4,,1004.0,
2024-07-15,29.5,26.0,34.0,26.4,,348.0,9.3,,1005.3,
2024-07-16,29.8,27.0,34.0,19.1,,8.0,9.3,,1005.6,
2024-07-17,28.8,27.0,32.0,37.7,,349.0,9.4,,1004.6,
2024-07-18,27.6,26.0,30.0,16.3,,51.0,11.1,,1004.0,
2024-07-19,28.4,26.0,32.0,24.9,,70.0,11.8,,1004.0,
2024-07-20,28.5,27.0,32.0,2.7,,54.0,8.6,,1004.8,
2024-07-21,30.5,26.0,36.0,4.7,,65.0,9.3,,1004.7,
2024-07-22,29.7,26.0,33.0,3.6,,313.0,7.9,,1002.3,
2024-07-23,26.5,25.0,29.0,93.7,,279.0,14.4,,997.7,
2024-07-24,27.8,26.0,32.0,17.2,,284.0,10.8,,995.5,
2024-07-25,30.0,26.7,33.6,2.6,,263.0,6.8,,993.0,
2024-07-26,32.2,28.0,36.9,0.0,,243.0,5.3,,993.0,
2024-07-27,32.2,29.0,37.4,,,228.0,5.8,,996.2,
